strength,length,lowers,uppers,digits,specials,entropy,continous,words
2,15,5,6,2,2,24.29623987123987,0,0
2,16,7,8,1,0,20.041096403596402,0,0
1,10,5,0,5,0,13.037698412698411,0,0
2,16,5,8,3,0,24.429512154512153,0,0
1,12,7,0,5,0,15.648304473304472,0,0
2,16,8,7,1,0,20.359772172272173,0,0
2,16,7,7,2,0,20.522842435342437,0,0
2,16,6,5,5,0,22.97026307026307,0,0
2,16,7,7,2,0,22.091890054390053,0,0
2,15,10,3,1,1,16.537326562326562,0,1
2,16,7,6,3,0,22.44591935841936,0,0
2,16,4,7,5,0,26.677293539793542,0,0
2,16,2,9,5,0,27.021341158841157,0,0
2,15,2,10,3,0,25.3985236985237,0,0
1,11,2,0,9,0,22.940367965367965,2,1
2,18,3,1,14,0,39.262890051125346,0,0
2,16,6,9,1,0,21.156338106338104,0,0
2,20,5,8,7,0,35.26810987430183,0,0
2,16,4,10,2,0,23.21685397935398,0,0
2,16,4,8,4,0,26.06076423576424,0,0
2,14,3,8,3,0,20.04611777111777,0,0
2,16,5,10,1,0,22.692449217449216,0,0
2,16,5,9,2,0,22.676215451215448,0,0
2,16,2,10,4,0,28.139335664335665,0,0
2,16,11,4,1,0,17.150681263181262,0,0
2,16,4,10,2,0,24.011359473859475,0,0
1,9,4,0,5,0,13.49642857142857,0,0
2,16,3,9,4,0,24.875980963480966,0,0
2,14,4,7,3,0,20.915623265623264,0,0
2,16,6,8,2,0,23.14453046953047,0,0
2,16,7,7,2,0,21.54750666000666,0,0
2,20,18,1,1,0,18.259403199999173,0,0
1,12,8,0,4,0,15.09592352092352,0,0
1,11,6,0,4,1,17.729256854256853,0,0
2,16,5,8,3,0,23.050187312687314,0,0
2,16,12,0,3,1,17.20260434010434,0,0
2,16,6,8,2,0,22.81139554889555,0,0
1,12,8,0,4,0,13.996789321789322,0,0
2,14,7,0,5,2,25.28267565767566,1,0
2,16,5,10,1,0,21.983581696081696,0,0
2,16,4,8,4,0,25.323325285825284,0,0
2,16,2,10,4,0,26.851103063603063,0,0
2,16,6,7,3,0,22.623697136197137,0,0
2,16,5,9,2,0,22.164930902430903,0,0
2,16,9,2,4,1,23.692210567210566,1,0
2,16,5,9,2,0,22.224429736929736,0,0
2,16,6,7,3,0,22.71496697746698,0,0
2,16,8,5,3,0,21.48010739260739,0,0
2,16,5,8,3,0,22.648004773004775,0,0
2,14,6,4,4,0,20.130305805305806,0,0
2,16,6,5,5,0,25.698697136197136,0,0
2,16,6,6,4,0,24.421341158841162,0,0
2,16,7,7,2,0,21.116096403596405,0,0
2,16,8,6,2,0,21.350024975024976,0,0
2,16,4,8,4,0,25.23026973026973,0,0
2,16,7,6,3,0,22.931139693639693,0,0
2,16,5,8,3,0,23.632253857253858,0,0
1,12,6,0,6,0,18.04440836940837,0,0
2,16,8,7,1,0,19.639509102009104,0,0
2,16,4,9,3,0,24.156496281496285,0,0
2,16,8,7,1,0,20.539930902430903,0,0
2,16,8,6,2,0,19.883581696081695,0,0
2,16,5,8,3,0,23.235006660006658,0,0
2,16,7,7,2,0,21.21893523143523,0,0
2,16,5,7,4,0,24.746341158841158,0,0
1,8,4,0,4,0,11.798809523809524,0,1
1,11,6,0,5,0,15.630122655122653,0,0
1,13,0,4,9,0,25.810764235764236,0,1
2,16,6,7,3,0,22.534314296814298,0,0
2,16,7,7,2,0,20.413343600843604,0,0
2,15,0,7,6,2,32.446503496503496,0,0
2,16,7,6,3,0,20.795858308358305,0,0
2,14,7,4,3,0,18.673956598956597,0,0
1,10,0,4,6,0,17.692063492063493,1,1
2,16,10,3,3,0,20.380382117882117,0,0
2,16,5,8,3,0,23.153001165501163,0,0
2,15,4,6,5,0,25.6282856032856,0,0
2,16,4,8,4,0,25.04453046953047,0,0
0,7,6,0,0,1,6.657142857142856,0,2
2,16,9,6,1,0,19.059314296814296,0,0
2,16,6,8,2,0,22.783581696081697,0,0
1,12,7,0,5,0,15.148304473304472,0,0
2,16,6,6,4,0,22.364198301698302,0,0
2,16,7,7,2,0,21.966890054390053,0,0
2,16,3,10,3,0,25.700940725940725,0,0
2,16,4,8,4,0,26.108581696081693,0,0
1,12,8,0,4,0,14.988852813852812,0,0
1,9,4,0,5,0,14.135317460317461,1,0
2,16,5,7,4,0,24.86969280719281,0,0
2,16,5,9,2,0,22.439173326673327,0,0
2,16,6,4,6,0,25.632416194916193,1,0
2,16,5,8,3,0,23.262549950049948,0,0
2,16,5,9,2,0,23.91612137862138,0,0
2,16,7,8,1,0,20.832849095349093,0,0
2,14,5,6,3,0,20.035825285825286,0,0
2,16,7,8,1,0,20.43506771006771,0,0
1,9,0,6,3,0,14.725396825396825,3,0
2,16,7,8,1,0,20.05226856476856,0,0
2,16,4,11,1,0,22.757228882228883,0,0
2,14,6,1,7,0,21.05709568209568,0,0
2,15,7,5,3,0,20.98506771006771,0,0
2,16,6,7,3,0,23.487549950049946,0,0
2,16,5,7,4,0,23.124429736929738,0,0
2,14,5,6,3,0,20.299714174714175,0,0
2,16,4,7,5,0,27.210168997668994,0,0
2,16,4,11,1,0,22.82102064602065,0,0
2,16,6,8,2,0,22.471020646020648,0,0
1,9,1,0,8,0,17.51309523809524,2,1
2,16,6,8,2,0,22.10586496836497,0,0
2,16,9,6,1,0,19.118935231435227,0,0
2,16,7,6,3,0,21.90782412032412,0,0
1,9,2,0,7,0,16.179761904761904,0,0
1,12,6,0,6,0,18.959415584415584,0,0
2,17,11,1,3,2,23.95211414402591,1,0
2,16,8,5,3,0,19.784014596514595,0,0
2,15,6,6,3,0,19.375086025086024,0,0
2,14,3,8,3,0,20.00282772782773,0,0
2,16,9,6,1,0,19.160504773004774,0,0
2,16,2,8,6,0,29.254674492174495,0,0
2,16,9,5,2,0,18.535504773004774,0,0
2,16,6,9,1,0,21.067485292485294,0,0
2,14,4,2,8,0,25.39531302031302,0,0
2,20,8,2,8,2,37.070564261160236,0,0
1,12,5,0,7,0,19.842748917748917,0,0
1,13,9,0,4,0,15.419866244866245,0,0
2,15,3,9,3,0,21.898065823065824,0,0
2,16,5,10,1,0,22.235764235764236,0,0
2,16,6,8,2,0,22.524057886557888,1,0
2,16,9,5,2,0,19.82919164169164,0,0
2,16,4,9,3,0,24.2255439005439,0,0
1,12,8,0,4,0,15.762590187590186,0,0
2,16,3,9,4,0,25.514335664335665,0,0
2,16,8,6,2,0,19.371615884115883,0,0
2,26,19,0,3,4,38.607016070220745,0,0
2,16,3,11,2,0,24.539335664335663,0,0
2,14,3,2,8,1,25.879933954933954,0,0
2,18,3,7,8,0,32.25790475864005,0,0
2,16,8,5,3,0,21.066716616716615,0,0
2,16,4,11,1,0,22.959176934176938,0,0
2,16,5,9,2,0,22.200187312687312,0,0
2,16,7,7,2,0,20.732528582528584,0,0
2,16,5,9,2,0,23.589076201576205,0,0
2,14,8,2,4,0,18.978249528249528,0,0
2,16,4,8,4,0,25.737687312687314,0,0
2,16,9,4,3,0,20.38562687312687,0,0
2,24,20,1,3,0,25.96284287626494,0,0
1,9,2,0,7,0,15.068650793650795,0,0
2,19,16,0,1,2,22.74253812063409,0,0
2,16,8,7,1,0,20.30574286824287,0,0
2,18,14,2,2,0,17.713982830894594,0,0
2,16,6,7,3,0,24.028062215562215,0,0
2,16,5,7,4,0,24.14304445554446,0,0
1,13,0,0,8,5,33.997322122322124,0,0
2,16,6,7,3,0,23.547211122211124,0,0
2,14,6,5,3,0,19.727491952491953,0,0
2,18,3,7,4,4,38.28469047292577,0,0
2,16,3,10,3,0,25.806597569097573,0,0
2,16,6,6,4,0,22.60217143967144,0,0
2,16,4,10,2,0,24.091716616716617,0,0
2,16,5,9,2,0,22.778596403596403,0,0
2,16,6,8,2,0,22.863877788877787,0,0
2,16,6,7,3,0,23.05867882117882,0,0
2,16,8,6,2,0,20.62429237429237,0,0
2,16,8,6,2,0,21.478596403596402,0,0
2,16,8,6,2,0,21.1640762015762,0,0
2,14,4,7,3,0,21.40963480963481,0,0
1,13,10,0,3,0,14.804714729714728,0,0
2,35,17,0,17,1,61.9473706854902,0,0
2,16,6,6,4,0,22.73086496836497,0,0
2,16,7,5,4,0,23.189991952491955,0,0
2,16,6,9,1,0,21.428819791319793,0,0
2,27,20,0,4,3,38.926612677317344,0,0
2,17,10,3,4,0,22.74994327567857,1,0
2,14,8,2,4,0,19.803249528249527,0,0
2,16,5,8,3,0,23.249454711954712,0,0
2,15,7,5,3,0,18.38689366189366,0,0
2,14,4,7,3,0,20.934634809634808,0,0
2,16,6,7,3,0,23.028916916416918,0,0
2,16,8,6,2,0,20.746453546453548,0,0
1,13,8,0,5,0,18.080977355977357,0,0
1,13,9,0,4,0,16.650868575868575,1,0
2,16,7,8,1,0,20.613181263181264,0,0
2,16,4,9,3,0,25.52518731268731,0,0
2,16,5,9,2,0,22.799454711954713,0,0
2,14,6,5,3,0,18.361557886557886,0,0
2,16,8,5,3,0,22.235601898101898,0,0
2,14,6,4,4,0,20.27435342435342,1,0
2,16,6,7,3,0,24.10586496836497,0,0
2,16,6,7,3,0,21.25954878454878,0,0
2,15,2,10,3,0,24.5985236985237,0,0
2,16,4,8,4,0,23.773101898101896,0,0
2,16,4,9,3,0,23.64409756909757,0,0
2,16,4,8,4,0,23.824429736929737,0,0
2,15,5,7,3,0,20.186136086136084,0,0
2,14,5,4,5,0,19.990623265623263,0,0
2,16,10,5,1,0,18.495858308358308,0,0
2,16,6,6,4,0,23.358083583083584,0,0
2,16,6,9,1,0,21.28500666000666,0,0
2,16,4,8,4,0,24.41417332667333,0,0
2,16,9,4,3,0,19.427604340104338,0,0
2,16,7,8,1,0,20.700086025086026,0,0
2,16,6,9,1,0,21.133520646020646,0,0
2,24,19,3,0,2,28.649643997848663,0,0
2,16,8,4,4,0,21.322369297369296,0,0
2,16,7,8,1,0,21.391752691752693,0,0
2,21,13,1,5,2,33.04800091978884,0,0
2,16,5,8,3,0,23.852766677766677,0,0
2,16,7,6,3,0,22.179512154512153,0,0
2,16,5,7,4,0,24.35167332667333,0,0
2,16,8,7,1,0,19.38566294816295,0,0
2,16,3,8,5,0,26.727268564768565,0,0
2,14,5,6,3,0,18.37663725163725,0,0
1,12,6,0,6,0,18.638852813852814,0,0
2,15,4,3,8,0,27.397693972693972,2,0
2,16,8,4,4,0,20.40954878454878,0,0
1,11,5,0,6,0,18.329256854256855,0,0
2,16,6,6,4,0,24.57607808857809,0,0
2,16,5,7,4,0,24.82088328338328,0,0
2,16,7,1,6,2,29.082416194916192,0,1
2,16,8,6,2,0,21.495263070263068,0,0
2,16,5,8,3,0,24.402863802863802,0,0
2,16,5,8,3,0,23.120883283383282,0,0
2,14,7,2,2,3,22.93506771006771,0,0
2,16,8,7,1,0,18.676413863913865,0,0
2,24,18,2,4,0,28.512187010391674,1,0
2,15,9,4,2,0,17.53494560994561,0,0
2,17,6,0,6,5,38.15958600223306,3,0
2,16,7,8,1,0,19.974195249195247,0,0
2,18,12,0,3,3,28.544218036865097,1,0
2,16,7,4,5,0,22.389473026973025,0,0
2,16,8,5,3,0,21.37141747141747,0,0
2,16,6,4,6,0,26.079512154512155,0,0
2,16,8,6,2,0,19.67085830835831,0,0
2,16,4,9,3,0,24.33026973026973,0,0
2,14,5,6,3,0,20.86006771006771,1,0
1,13,8,0,5,0,16.102333777333776,0,0
2,16,6,9,1,0,20.531338106338108,0,0
2,16,4,11,1,0,23.60659756909757,0,0
2,20,9,9,2,0,26.560756628132786,0,0
2,16,7,7,2,0,22.074429736929737,0,0
2,15,3,9,3,0,21.809970584970582,0,0
1,12,6,0,6,0,16.16345598845599,0,0
2,16,7,7,2,0,21.704949217449215,0,0
2,28,16,0,8,4,50.66009657349576,0,0
2,16,9,4,3,0,20.78871545121545,0,0
2,16,6,9,1,0,21.70501026751027,0,0
2,16,7,8,1,0,20.434772172272172,0,0
2,14,6,5,3,0,19.38463480963481,0,0
2,16,5,10,1,0,22.530839993339995,0,0
2,16,5,8,3,0,22.42578255078255,0,0
2,20,15,0,4,1,26.539667586455508,0,0
2,16,7,6,3,0,22.184711122211123,0,0
1,10,6,0,4,0,13.385317460317461,2,0
2,18,13,2,3,0,20.128701445613206,0,0
2,16,8,5,3,0,20.855382117882115,0,0
2,16,9,4,3,0,20.7395091020091,0,0
2,16,4,9,3,0,23.253062215562217,0,0
2,16,5,6,5,0,25.26328255078255,0,0
2,16,6,7,3,0,23.680839993339994,0,0
2,16,5,8,3,0,23.7856018981019,0,0
2,16,7,7,2,0,21.81328255078255,0,0
2,24,17,3,4,0,29.733676209598272,1,0
2,16,9,5,2,0,19.57032412032412,0,0
2,15,11,1,3,0,16.9238344988345,1,0
2,15,11,0,3,1,19.736821511821514,1,0
0,3,1,1,0,1,3.333333333333333,0,0
2,16,5,7,4,0,24.955839993339993,0,0
2,16,7,5,4,0,22.276673326673325,0,0
2,14,4,5,5,0,20.718278943278943,1,0
1,12,4,0,8,0,22.690367965367965,0,0
2,16,8,2,3,3,28.14015429015429,0,0
2,16,4,7,5,0,25.837845487845485,0,0
2,20,13,4,3,0,24.05933104992702,1,0
2,16,8,0,5,3,30.09293206793207,1,0
2,16,6,1,5,4,32.697917360417364,0,0
2,16,8,6,2,0,20.933358308358308,0,0
2,15,13,0,1,1,16.19605672105672,0,0
2,16,7,8,1,0,21.104985292485292,0,0
2,16,7,6,3,0,23.277491952491953,0,0
2,14,8,2,3,1,19.73149628149628,1,0
2,16,6,7,3,0,23.674454711954713,0,0
2,16,4,7,5,0,27.189335664335665,0,0
2,16,5,10,1,0,21.55276667776668,0,0
2,16,7,6,3,0,21.275620213120213,0,0
2,16,3,10,3,0,25.38292540792541,0,0
2,16,7,8,1,0,21.02360001110001,0,0
2,16,4,9,3,0,25.232192807192806,0,0
2,16,6,9,1,0,21.455742868242872,0,0
2,16,5,7,4,0,24.377293539793538,0,0
2,16,9,4,3,0,20.16808053058053,0,0
2,16,6,5,5,0,25.39661588411588,0,0
2,16,6,9,1,0,20.907788045288044,0,0
2,16,11,4,1,0,17.584747197247196,0,0
2,16,8,6,2,0,20.86252497502497,0,0
2,15,4,2,7,2,29.559731934731936,0,0
2,16,7,7,2,0,20.064473026973022,0,0
2,16,2,11,3,0,25.662153124653127,0,0
2,16,5,8,3,0,22.964473026973025,0,0
2,15,7,5,3,0,18.472308247308245,0,0
2,16,5,9,2,0,22.052268564768564,1,0
2,16,6,8,2,0,21.841096403596403,0,0
2,15,4,8,3,0,21.055208680208683,0,0
2,16,4,9,3,0,24.536420523920526,0,0
2,16,8,6,2,0,19.35649628149628,0,0
2,16,10,5,1,0,17.984014596514598,0,0
2,16,4,9,3,0,24.505901043401042,0,0
2,15,9,4,2,0,18.669433344433344,0,0
2,16,5,8,3,0,23.792805805305807,0,0
2,16,4,7,5,0,26.25345904095904,0,0
2,16,6,9,1,0,20.990724553224553,0,0
1,9,7,0,0,2,10.821031746031746,0,1
2,16,7,7,2,0,21.36764763014763,0,0
2,14,4,0,8,2,26.5238344988345,0,1
2,14,6,1,7,0,24.26436063936064,0,0
2,14,6,5,3,0,19.726301476301476,0,0
2,16,4,11,1,0,23.56552614052614,0,0
2,16,4,10,2,0,24.15526973026973,0,0
2,16,5,10,1,0,23.119133644133644,0,0
2,16,6,7,3,0,21.754216616716615,0,0
2,16,5,8,3,0,23.169692807192806,0,0
2,14,6,5,3,0,19.361197136197134,0,0
2,16,7,6,3,0,22.785825285825286,0,0
2,16,6,7,3,0,22.877268564768563,0,0
2,16,6,9,1,0,22.123264235764236,0,0
2,16,6,8,2,0,22.331063381063384,0,0
2,16,10,4,2,0,18.466157453657452,0,0
2,16,7,6,3,0,23.447531635031638,0,0
2,15,6,6,3,0,22.076734376734375,0,0
2,16,5,9,2,0,22.77102064602065,0,0
2,16,5,10,1,0,21.8968142968143,0,0
2,15,7,5,3,0,18.19641747141747,0,0
2,16,6,7,3,0,22.917012154512154,0,0
1,13,8,0,5,0,17.597644022644022,0,0
2,16,4,8,4,0,25.901896714396717,0,0
0,7,0,0,7,0,13.221428571428572,2,0
2,16,8,5,3,0,21.701734376734375,0,0
2,16,6,7,3,0,22.24393523143523,0,0
2,16,4,10,2,0,24.314173326673327,0,0
2,16,8,6,2,0,20.953361915861915,0,0
2,19,8,0,10,1,36.68138420317213,0,1
2,16,7,7,2,0,21.303819791319793,0,0
2,16,7,7,2,0,20.27026307026307,0,0
2,16,5,10,1,0,22.3883436008436,0,0
2,16,12,3,1,0,15.309747197247198,0,0
1,9,0,0,7,2,20.120238095238097,0,0
2,16,8,5,3,0,21.282849095349093,0,0
1,12,7,0,5,0,14.607900432900431,0,0
2,16,8,5,3,0,21.879216616716615,0,0
2,16,8,5,3,0,20.06328255078255,0,0
2,16,8,7,1,0,19.94929237429237,0,0
2,16,6,8,2,0,20.663343600843604,0,0
2,16,8,4,3,1,22.663643301143303,0,0
2,20,8,0,11,1,37.04583898643496,0,0
2,20,13,0,6,1,30.517048538836466,0,0
2,16,2,13,1,0,24.79409756909757,0,0
2,15,4,1,10,0,27.642016317016314,1,0
2,16,6,8,2,0,23.151301476301477,0,0
2,16,5,9,2,0,23.780742868242868,0,0
2,16,9,6,1,0,19.643935231435233,0,0
2,15,8,4,3,0,17.470659895659896,0,0
2,16,5,7,4,0,22.802268564768564,0,0
2,16,8,6,2,0,19.259014596514596,0,0
2,14,6,5,3,0,17.55915195915196,0,0
2,16,7,8,1,0,20.305544455544457,0,0
2,16,7,7,2,0,22.23500666000666,0,0
2,16,3,8,5,0,26.622668997669,0,0
2,16,8,6,2,0,20.773697136197136,0,0
2,16,4,9,3,0,23.939396714396715,0,0
2,16,4,9,3,0,24.030605505605507,0,0
1,11,2,0,9,0,20.362590187590186,0,0
2,16,8,6,2,0,20.99169164169164,0,0
2,14,3,2,9,0,26.147693972693972,0,0
1,13,8,0,5,0,18.013639138639135,0,0
2,16,9,5,2,0,18.570028582528582,0,0
2,16,8,6,2,0,21.048697136197134,0,0
2,16,5,9,2,0,22.6383436008436,0,0
2,16,6,9,1,0,21.79750666000666,0,0
2,16,5,7,4,0,23.86268731268731,0,0
2,16,7,5,4,0,23.65419164169164,0,0
1,12,7,0,5,0,15.224567099567096,0,0
2,16,6,9,1,0,21.311929736929738,0,0
2,17,11,0,3,3,27.13472875164052,0,0
2,16,5,9,2,0,22.401896714396717,0,0
2,16,4,7,5,0,25.447531635031634,0,0
2,16,6,9,1,0,22.050187312687314,0,0
2,16,5,5,6,0,26.11225024975025,0,0
2,15,7,5,3,0,18.247247197247194,0,0
1,12,8,0,4,0,13.730122655122655,0,0
2,21,6,2,13,0,38.964886605482576,0,0
2,16,7,8,1,0,20.154949217449214,0,0
2,15,9,0,3,3,25.101107226107224,0,0
2,14,5,6,3,0,19.45441502941503,0,0
2,16,6,8,2,0,23.476698301698303,0,0
2,16,3,9,4,0,26.17134115884116,0,0
2,16,7,7,2,0,20.431338106338103,0,0
1,8,3,0,5,0,11.74642857142857,0,1
2,16,5,8,3,0,24.24125874125874,0,0
2,16,4,11,1,0,23.216319791319794,0,0
2,16,9,6,1,0,18.781771006771006,0,0
2,14,6,5,3,0,17.659176934176934,0,0
2,16,4,9,3,0,24.670425407925407,0,0
2,16,9,5,2,0,18.52845904095904,0,0
2,16,4,10,2,0,22.579415029415028,0,0
2,16,7,8,1,0,21.39750666000666,0,0
2,16,8,4,4,0,20.593838106338108,0,0
2,16,5,8,3,0,22.801637251637253,0,0
2,19,13,3,3,0,22.71100817397257,0,0
2,14,5,6,3,0,20.415623265623264,0,0
2,16,7,7,2,0,20.68530636030636,0,0
2,17,8,0,8,1,26.79139985831162,0,0
2,16,9,4,3,0,19.077171439671442,0,0
2,16,5,9,2,0,23.474653124653127,0,0
2,16,7,7,2,0,19.453361915861915,0,0
2,16,7,5,4,0,23.134115884115882,0,0
2,16,3,11,2,0,24.225782550782547,0,0
2,14,7,4,3,0,19.226734376734374,0,0
2,16,6,9,1,0,20.96669164169164,0,0
2,14,6,5,3,0,20.342968142968143,0,0
0,6,2,0,4,0,9.05,0,1
2,16,4,6,6,0,25.46691502941503,0,0
2,16,4,8,4,0,26.566579254079254,0,0
2,16,5,8,3,0,23.098101898101895,0,0
2,14,6,5,3,0,17.423040848040845,0,0
2,16,2,11,3,0,26.519097569097568,0,0
2,16,8,7,1,0,19.61618242868243,0,0
2,16,7,5,4,0,22.568960206460204,0,0
2,14,6,5,3,0,17.4749888999889,0,0
1,11,7,0,4,0,14.888852813852813,2,0
2,16,6,5,5,0,24.185601898101897,0,0
2,16,5,8,3,0,24.06612137862138,0,0
2,17,3,7,7,0,31.11983449556979,0,0
2,16,9,5,2,0,19.51510434010434,0,0
2,16,7,8,1,0,19.243675768675768,0,0
2,16,6,9,1,0,20.640861915861915,0,0
2,16,4,9,3,0,24.51641691641692,0,0
2,16,6,8,2,0,21.962586025086026,0,0
2,16,6,7,3,0,23.62578255078255,0,0
2,16,5,10,1,0,23.09324286824287,0,0
2,16,5,9,2,0,22.889930902430905,0,0
2,16,7,6,3,0,21.51909756909757,0,0
1,8,0,4,4,0,12.48095238095238,1,0
1,12,8,0,4,0,15.361075036075034,0,0
2,16,6,5,5,0,25.33772338772339,0,0
2,16,6,7,3,0,21.61331862581863,0,0
1,8,0,3,5,0,13.522619047619047,0,0
2,16,6,7,3,0,22.96135947385947,0,0
2,16,2,11,3,0,27.150507825507827,0,0
2,16,4,9,3,0,25.248264235764236,0,0
2,16,6,8,2,0,21.17522338772339,0,0
2,16,3,9,4,0,24.732192807192806,0,0
2,18,6,6,6,0,30.9039365046718,2,0
2,15,8,4,3,0,20.068401043401042,0,0
2,15,7,5,3,0,18.26467143967144,0,0
2,16,5,6,5,0,26.226835664335663,0,0
2,16,6,9,1,0,20.446676934176935,0,0
2,18,8,1,9,0,31.172612273347568,0,1
2,16,5,10,1,0,22.03523004773005,0,0
2,16,5,9,2,0,22.226413863913862,0,0
2,16,5,10,1,0,22.97273004773005,0,0
2,16,6,8,2,0,21.46139554889555,0,0
2,16,3,11,2,0,25.10362137862138,0,0
2,16,6,8,2,0,22.48831862581863,0,0
2,15,10,2,3,0,15.805580530580531,0,0
2,15,7,5,3,0,21.206099456099455,0,0
2,16,5,10,1,0,22.982192807192806,0,0
2,16,4,9,3,0,24.127268564768563,0,0
2,16,2,12,2,0,24.787687312687314,0,0
2,16,7,7,2,0,21.847272172272174,0,0
2,16,9,4,3,0,21.193838106338106,0,0
2,16,9,6,1,0,18.726413863913862,0,0
2,16,6,6,4,0,24.24951576201576,0,0
2,15,5,7,3,0,22.498523698523698,0,0
2,16,8,6,2,0,20.823004773004772,0,0
1,11,3,0,8,0,21.440367965367965,0,0
2,16,5,8,3,0,23.629216616716615,0,0
2,16,4,7,5,0,27.164930902430903,0,0
2,16,5,9,2,0,23.366319791319796,0,0
2,16,3,10,3,0,24.440562215562217,0,0
2,16,5,9,2,0,21.8899309024309,0,0
2,16,4,10,2,0,23.52881979131979,0,0
2,16,8,6,2,0,21.363480963480963,0,0
2,16,4,11,1,0,22.907228882228885,0,0
1,9,0,0,6,3,20.854761904761904,0,0
2,14,4,7,3,0,19.079750804750805,0,0
2,16,7,2,7,0,26.617016317016315,0,0
1,11,3,0,8,0,18.63012265512266,2,0
2,16,5,9,2,0,23.203916916416915,0,0
2,14,9,1,4,0,15.761258186258184,0,0
2,16,6,6,4,0,24.769692807192804,0,0
2,16,8,6,2,0,21.278062215562215,0,0
1,13,10,0,3,0,15.071381396381396,0,0
2,14,9,1,3,1,19.888963813963816,1,0
2,16,8,7,1,0,19.93282412032412,0,0
2,14,4,7,3,0,22.022766122766125,0,0
1,8,5,0,3,0,10.096428571428572,1,0
2,16,6,4,6,0,23.914198301698303,0,0
2,18,10,3,4,1,24.3171574340692,0,0
2,16,6,8,2,0,21.990501165501165,0,0
2,16,5,9,2,0,22.277491952491953,0,0
2,16,5,6,5,0,23.996615884115883,0,0
2,15,8,4,3,0,20.51562326562326,0,0
2,14,6,5,3,0,19.18506771006771,0,0
2,16,6,9,1,0,21.93415195915196,0,0
1,10,0,5,5,0,18.05595238095238,0,0
2,15,11,1,2,1,17.251001776001775,0,0
2,14,10,1,1,2,17.3748112998113,0,0
1,8,6,0,0,2,6.782142857142857,0,0
2,15,7,6,2,0,19.25564158064158,0,0
2,21,12,4,5,0,29.313545462964964,0,0
2,15,9,3,3,0,19.767968142968144,0,0
1,10,5,0,5,0,15.332142857142856,1,0
2,16,9,5,2,0,20.417882117882115,0,0
2,15,4,8,3,0,22.873523698523698,0,0
2,16,6,3,7,0,27.304949217449217,0,0
2,16,10,1,5,0,21.341890054390053,0,0
2,16,7,7,2,0,22.044133644133645,0,0
1,9,0,3,0,6,22.350793650793655,0,0
2,16,5,7,4,0,24.95867882117882,0,0
2,14,3,6,5,0,22.803657453657454,0,0
2,16,5,7,4,0,24.32042540792541,0,0
1,12,9,0,3,0,13.992748917748916,0,0
2,16,10,4,2,0,18.787524975024972,0,0
2,15,9,3,3,0,19.473956598956597,0,0
2,14,5,5,4,0,19.059176934176936,0,0
2,16,6,7,3,0,22.40375874125874,0,0
2,16,6,7,3,0,22.90643523143523,0,0
2,16,8,5,3,0,21.129786879786877,0,0
2,16,6,5,5,0,23.953026140526138,0,0
2,14,9,2,1,2,18.95814463314463,0,0
2,16,5,8,3,0,24.75137778887779,0,0
2,16,8,6,2,0,20.66915861915862,0,0
2,14,9,1,4,0,15.729390054390054,0,0
2,14,6,5,3,0,19.508877233877232,0,0
2,16,5,9,2,0,23.273859473859474,0,0
2,16,7,7,2,0,20.726973026973027,0,0
2,16,8,0,7,1,24.71808053058053,1,0
2,14,4,7,3,0,21.274714174714173,1,0
2,16,6,7,3,0,23.623004773004777,0,0
2,16,7,7,2,0,21.59929237429237,0,0
2,16,8,7,1,0,19.56169524919525,0,0
2,14,5,2,7,0,22.323762348762347,0,0
2,16,10,5,1,0,17.63282412032412,0,0
2,16,9,5,2,0,20.610825285825285,0,0
1,13,6,0,7,0,21.978646353646354,0,0
2,16,7,4,5,0,24.974912587412586,0,0
2,16,7,6,3,0,22.868639693639693,0,0
2,16,4,8,4,0,25.615724553224556,0,0
2,16,8,7,1,0,20.279252691752692,0,0
2,20,15,0,2,3,28.166546057142032,0,0
1,12,7,0,5,0,17.574567099567098,0,0
2,16,6,9,1,0,21.47048645798646,0,0
2,16,11,0,3,2,20.565104340104337,1,0
2,16,2,10,4,0,26.630244755244757,0,0
2,16,8,6,2,0,19.081771006771007,0,0
2,16,2,9,5,0,27.48800782550783,0,0
2,16,9,4,3,0,19.57925269175269,0,0
2,16,7,7,2,0,21.33117576867577,0,0
2,16,9,4,3,0,19.522048784548783,0,0
2,16,6,8,2,0,23.17802614052614,0,0
2,16,5,8,3,0,23.9863344988345,0,0
2,15,4,1,9,1,30.402455877455875,0,0
2,16,7,5,4,0,23.062524975024974,0,0
2,16,4,10,2,0,23.637687312687316,0,0
2,16,5,9,2,0,23.06215312465313,0,0
2,16,3,11,2,0,24.886359473859475,0,0
2,16,7,5,4,0,23.864991952491952,0,0
2,16,6,8,2,0,22.97524836274836,0,0
2,16,3,10,3,0,24.532192807192807,0,0
2,16,9,5,2,0,18.430382117882118,0,0
2,14,6,5,3,0,20.626301476301474,0,0
2,14,7,0,6,1,21.189829614829613,2,0
2,16,7,6,3,0,22.664198301698303,0,0
2,16,8,5,3,0,22.48441142191142,0,0
2,16,4,0,7,5,37.09908286158286,0,0
2,16,8,4,4,0,21.65302614052614,0,0
2,16,5,9,2,0,22.89026667776668,0,0
2,16,6,8,2,0,22.888877788877792,0,0
2,16,9,6,1,0,19.33058053058053,0,0
1,9,0,6,3,0,14.855952380952381,0,0
1,11,6,0,5,0,15.97608225108225,0,0
2,14,7,3,4,0,20.579378954378953,1,0
1,12,7,0,5,0,17.876082251082252,3,0
